id,userSeq,orderdetailSeq,itemCode,status,method,count,incomeImage,additionalImage,stainImageOne,stainImageTwo,stainImageThree,stainInfoOne,stainInfoTwo,stainInfoThree,storeLocation,machid,careLabel,sortCat,sortItem,sortColor,sortTexture,deliveryInfo,inspectionMemo,ngMemo,afterCheckMemo,masterComment,confirmYN,passYN,createDate,updateDate
0101553930,1544,1127,20732,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101553930_20230531102904_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101553930_20230531102904_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,주요품목,셔츠/남방,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 09:57:38","2023-06-01 13:15:19"
0101554057,1544,1129,20734,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554057_20230531102806_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554057_20230531102806_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,주요품목,정장하의,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 09:57:38","2023-06-01 13:15:19"
0101554166,1742,1135,20742,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554166_20230531144622_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554166_20230531144622_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554166_20230531144622_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554166_20230531144622_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554166_20230531144622_5.jpg,"
손상","
얼룩","
얼룩",18,NULL,NULL,주요품목,봄/가을코트,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:38:28","2023-06-01 13:15:17"
0101554275,1742,1136,20743,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554275_20230531144126_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554275_20230531144126_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554275_20230531144126_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554275_20230531144126_4.jpg,,"
얼룩","
얼룩",,18,NULL,NULL,주요품목,봄/가을코트,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:38:29","2023-06-01 13:15:17"
0101554384,1742,1137,20744,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554384_20230531144328_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,주요품목,부속품,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:38:29","2023-06-01 13:15:17"
0101554493,1982,1138,20745,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554493_20230531145402_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554493_20230531145402_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:43:23","2023-06-01 13:15:16"
0101554502,1982,1139,20746,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554502_20230531145224_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554502_20230531145224_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554502_20230531145224_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554502_20230531145224_4.jpg,,"
얼룩","
얼룩",,19,NULL,NULL,주요품목,맨투맨/후드티,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:43:23","2023-06-01 13:15:16"
0101554611,1982,1140,20747,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554611_20230531145104_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554611_20230531145104_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:43:24","2023-06-01 13:15:16"
0101554720,1982,1141,20748,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554720_20230531145503_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554720_20230531145503_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:43:24","2023-06-01 13:15:16"
0101554829,1982,1142,20749,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554829_20230531145554_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554829_20230531145554_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,맨투맨/후드티,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-05-31 14:43:25","2023-06-01 13:15:16"
0101554938,1715,1143,20769,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101554938_20230601094853_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,상의,블라우스,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 09:48:38","2023-06-02 12:59:50"
0101555065,1715,1144,20770,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555065_20230601094933_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,하의/드레스,원피스,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 09:48:38","2023-06-02 12:59:51"
0101555174,1715,1145,20771,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555174_20230601095005_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,점퍼/재킷,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 09:48:39","2023-06-02 12:59:51"
0101555283,1715,1146,20772,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555283_20230601095043_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,점퍼/재킷,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 09:48:39","2023-06-02 12:59:51"
0101555392,1715,1147,20773,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555392_20230601095115_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,정장하의,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 09:48:39","2023-06-02 12:59:51"
0101555401,1570,1148,20774,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555401_20230601102234_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555401_20230601102234_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:14:23","2023-06-02 12:59:50"
0101555510,1570,1149,20775,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555510_20230601102359_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555510_20230601102359_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,주요품목,셔츠/남방,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:14:23","2023-06-02 12:59:50"
0101555619,1570,1150,20776,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555619_20230601102522_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555619_20230601102522_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:14:23","2023-06-02 12:59:50"
0101555728,1942,1151,20777,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555728_20230601103918_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555728_20230601103918_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555728_20230601103918_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555728_20230601103918_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555728_20230601103918_5.jpg,"
얼룩","
얼룩","
얼룩",22,NULL,NULL,주요품목,바지,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:23:07","2023-06-02 12:59:49"
0101555837,1942,1152,20778,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555837_20230601102653_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555837_20230601102653_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:23:08","2023-06-02 12:59:49"
0101555946,1942,1153,20779,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555946_20230601103705_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101555946_20230601103705_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:23:08","2023-06-02 12:59:49"
0101556073,1942,1154,20780,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556073_20230601103548_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556073_20230601103548_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,상의,티셔츠,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:23:08","2023-06-02 12:59:49"
0101556182,1942,1155,20781,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556182_20230601103126_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556182_20230601103126_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556182_20230601103126_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556182_20230601103126_4.jpg,,"
얼룩","
얼룩",,22,NULL,NULL,상의,티셔츠,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:23:09","2023-06-02 12:59:50"
0101556291,1695,1156,20782,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556291_20230601102909_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556291_20230601102909_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556291_20230601102909_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556291_20230601102909_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556291_20230601102909_5.jpg,"
얼룩","
얼룩","
얼룩",23,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:25:13","2023-06-02 12:59:49"
0101556300,1995,1157,20783,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556300_20230601104741_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556300_20230601104741_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,점퍼/재킷,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:28:00","2023-06-02 12:59:48"
0101556409,1995,1158,20784,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556409_20230601104922_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556409_20230601104922_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:28:00","2023-06-02 12:59:48"
0101556518,1995,1159,20785,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556518_20230601103232_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556518_20230601103232_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,하의/드레스,스커트,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:28:01","2023-06-02 12:59:48"
0101556627,1995,1160,20786,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556627_20230601103324_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556627_20230601103324_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:28:01","2023-06-02 12:59:48"
0101556736,1995,1161,20787,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556736_20230601103448_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556736_20230601103448_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556736_20230601103448_3.jpg,,,"
얼룩",,,24,NULL,NULL,상의,블라우스,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:28:01","2023-06-02 12:59:48"
0101556845,1650,1162,20788,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556845_20230601104638_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556845_20230601104638_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556845_20230601104638_3.jpg,,,"
얼룩",,,25,NULL,NULL,주요품목,셔츠/남방,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:35:15","2023-06-02 12:59:47"
0101556954,1650,1163,20789,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556954_20230601104119_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556954_20230601104119_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101556954_20230601104119_3.jpg,,,"
손상",,,25,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:35:16","2023-06-02 12:59:47"
0101557081,1650,1164,20790,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557081_20230601104517_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557081_20230601104517_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557081_20230601104517_3.jpg,,,"
얼룩",,,25,NULL,NULL,주요품목,셔츠/남방,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:35:16","2023-06-02 12:59:47"
0101557190,1650,1165,20791,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557190_20230601104401_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557190_20230601104401_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557190_20230601104401_3.jpg,,,"
손상",,,25,NULL,NULL,상의,"기본 와이셔츠",밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-01 10:35:17","2023-06-02 12:59:47"
0101557299,1922,1166,20799,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557299_20230602093744_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557299_20230602093744_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557299_20230602093744_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557299_20230602093744_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557299_20230602093744_5.jpg,"
얼룩","
얼룩","
얼룩",26,NULL,NULL,주요품목,정장하의,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:35:01","2023-06-05 13:41:35"
0101557308,1942,1167,20800,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557308_20230602093956_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557308_20230602093956_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557308_20230602093956_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557308_20230602093956_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557308_20230602093956_5.jpg,"
얼룩","
얼룩","
얼룩",27,NULL,NULL,주요품목,맨투맨/후드티,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:37:22","2023-06-05 13:41:35"
0101557417,1942,1168,20801,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557417_20230602094210_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557417_20230602094210_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557417_20230602094210_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557417_20230602094210_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557417_20230602094210_5.jpg,"
얼룩","
얼룩","
얼룩",27,NULL,NULL,주요품목,셔츠/남방,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:37:22","2023-06-05 13:41:35"
0101557526,1686,1169,20802,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557526_20230602095858_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557526_20230602095858_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557526_20230602095858_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557526_20230602095858_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557526_20230602095858_5.jpg,"
얼룩","
얼룩","
손상",28,NULL,NULL,정장/교복,정장조끼,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:41:09","2023-06-05 13:41:34"
0101557635,1686,1170,20803,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557635_20230602095616_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557635_20230602095616_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557635_20230602095616_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557635_20230602095616_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557635_20230602095616_5.jpg,"
얼룩","
얼룩","
얼룩",28,NULL,NULL,주요품목,바지,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:41:09","2023-06-05 13:41:34"
0101557744,1686,1171,20804,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557744_20230602094359_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557744_20230602094359_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557744_20230602094359_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557744_20230602094359_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557744_20230602094359_5.jpg,"
손상","
얼룩","
손상",28,NULL,NULL,주요품목,바지,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:41:10","2023-06-05 13:41:34"
0101557853,1686,1172,20805,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557853_20230602095338_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557853_20230602095338_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557853_20230602095338_3.jpg,,,"
얼룩",,,28,NULL,NULL,주요품목,바지,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:41:10","2023-06-05 13:41:34"
0101557962,1740,1173,20806,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557962_20230602094633_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557962_20230602094633_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557962_20230602094633_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557962_20230602094633_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101557962_20230602094633_5.jpg,"
얼룩","
얼룩","
얼룩",29,NULL,NULL,주요품목,정장하의,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:43:25","2023-06-05 13:41:33"
0101558089,1551,1174,20807,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558089_20230602101339_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558089_20230602101339_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:44:32","2023-06-05 13:41:33"
0101558198,1551,1175,20808,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558198_20230602095058_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558198_20230602095058_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558198_20230602095058_3.jpg,,,"
얼룩",,,30,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-02 09:44:33","2023-06-05 13:41:33"
0101558207,1540,1176,20842,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558207_20230605092815_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558207_20230605092815_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558207_20230605092815_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558207_20230605092815_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558207_20230605092815_5.jpg,"
얼룩","
얼룩","
얼룩",31,NULL,NULL,상의,티셔츠,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:11:17","2023-06-07 14:04:53"
0101558316,1635,1177,20843,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558316_20230605102908_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558316_20230605102908_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:14:33","2023-06-07 14:04:52"
0101558425,1635,1178,20844,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558425_20230605102642_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558425_20230605102642_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558425_20230605102642_3.jpg,,,"
얼룩",,,32,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:14:33","2023-06-07 14:04:52"
0101558534,1635,1179,20845,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558534_20230605102811_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558534_20230605102811_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558534_20230605102811_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558534_20230605102811_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558534_20230605102811_5.jpg,"
얼룩","
얼룩","
얼룩",32,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:14:34","2023-06-07 14:04:53"
0101558643,1635,1180,20846,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558643_20230605091745_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558643_20230605091745_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558643_20230605091745_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558643_20230605091745_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558643_20230605091745_5.jpg,"
얼룩","
얼룩","
얼룩",32,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:14:34","2023-06-07 14:04:53"
0101558752,1819,1181,20847,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558752_20230605105420_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558752_20230605105420_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558752_20230605105420_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101558752_20230605105420_4.jpg,,"
손상","
손상",,33,NULL,NULL,주요품목,정장하의,어두운색,,연구동,,,NULL,NULL,Y,N,"2023-06-05 09:17:22","2023-06-07 14:04:51"
